winner,fighter_red,fighter_blue,age_diff,height_diff,reach_diff,sig_strike_diff,sig_accuracy_diff,td_diff,td_accuracy_diff,submission_diff,wins_diff,losses_diff,win_streak_diff,lose_streak_diff,strike_defense_diff,td_defense_diff,title_fight,rounds
Red,Deiveson Figueiredo,Jarred Brooks,5,5.079999999999984,15.240000000000009,,,,,,-1,0,-1,0,,,False,3
Red,Marcelo Golm,Christian Colombo,-12,-5.0800000000000125,-12.699999999999989,,,,,,0,-2,0,-2,,,False,3
Blue,Donald Cerrone,Darren Till,10,2.539999999999992,-2.5400000000000205,6.340000000000003,-0.04600000000000004,-0.030000000000000027,-0.11299999999999999,0.4,16,5,-2,2,-0.04600000000000004,-0.11299999999999999,False,5
Red,Karolina Kowalkiewicz,Jodie Esquibel,1,5.0800000000000125,0.0,,,,,,3,2,0,2,,,False,3
Red,Jan Blachowicz,Devin Clark,7,5.0800000000000125,7.6200000000000045,-0.33330000000000126,-0.09699999999999998,-1.0,-0.15999999999999998,-0.1666,0,3,-2,2,-0.09699999999999998,-0.15999999999999998,False,3
Red,Oskar Piechota,Jonathan Wilson,-3,-5.0800000000000125,2.539999999999992,,,,,,-1,-2,0,-2,,,False,3
Red,Marcin Held,Nasrat Haqparast,3,-2.5400000000000205,-2.539999999999992,,,,,,0,3,0,3,,,False,3
Blue,Damian Stasiak,Brian Kelleher,-4,-2.539999999999992,10.160000000000025,11.5,0.07,1.75,0.4029999999999999,0.25,1,1,0,0,0.07,0.4029999999999999,False,3
Blue,Sam Alvey,Ramazan Emeev,1,10.159999999999997,-2.539999999999992,,,,,,8,4,1,0,,,False,3
Blue,Artem Lobov,Andre Fili,4,-5.0800000000000125,-22.860000000000014,20.725,0.0020000000000000018,-0.9,-0.23399999999999999,-0.125,-2,-1,0,0,0.0020000000000000018,-0.23399999999999999,False,3
Blue,Salim Touahri,Warlley Alves,2,-2.539999999999992,0.0,,,,,,-4,-2,0,-2,,,False,3
Blue,Lina Lansberg,Aspen Ladd,13,2.5400000000000205,-2.539999999999992,,,,,,1,1,1,0,,,False,3
Blue,Felipe Arantes,Josh Emmett,-3,5.0800000000000125,7.619999999999976,-31.566699999999997,0.125,-1.7667000000000002,0.033,0.36669999999999997,3,4,0,0,0.125,0.033,False,3
Red,Tony Ferguson,Kevin Lee,8,5.0800000000000125,-2.5400000000000205,15.804200000000002,-0.03500000000000003,-1.8112,-0.119,0.0,3,-1,4,0,-0.03500000000000003,-0.119,True,5
Red,Demetrious Johnson,Ray Borg,7,-2.539999999999992,7.619999999999976,44.8214,0.01100000000000001,1.3481999999999998,-0.14099999999999996,-0.9463999999999999,9,0,10,0,0.01100000000000001,-0.14099999999999996,True,5
Red,Fabricio Werdum,Walt Harris,6,-2.5400000000000205,0.0,25.8901,0.20799999999999996,0.5385,0.153,0.0879,6,0,-2,1,0.20799999999999996,0.153,False,3
Red,Mara Romero Borella,Kalindra Faria,0,-2.5400000000000205,18.25999999999999,,,,,,0,0,0,0,,,False,3
Blue,Tom Duquesnoy,Cody Stamann,-3,2.5400000000000205,10.159999999999997,-58.0,0.15000000000000002,-8.0,-0.66,0.0,0,0,0,0,0.15000000000000002,-0.66,False,3
Blue,Pearl Gonzalez,Poliana Botelho,3,-10.159999999999997,2.539999999999992,,,,,,0,1,0,1,,,False,3
Red,Matt Schnell,Marco Beltran,-4,0.0,2.5400000000000205,-6.0,0.006999999999999951,0.0,0.187,0.25,-3,1,0,1,0.006999999999999951,0.187,False,3
Red,John Moraga,Magomed Bibulatov,4,2.539999999999992,2.539999999999992,-17.818199999999997,-0.027000000000000024,-1.3636,-0.039000000000000035,0.9091,5,5,0,0,-0.027000000000000024,-0.039000000000000035,False,3
Blue,Thales Leites,Brad Tavares,7,0.0,10.159999999999997,-13.515799999999999,-0.009000000000000008,0.7064000000000001,0.044999999999999984,0.9444,2,2,-1,0,-0.009000000000000008,0.044999999999999984,False,3
Red,Ovince Saint Preux,Yushin Okami,-2,2.539999999999992,12.699999999999989,1.1196999999999981,0.11199999999999999,-0.8077,-0.063,-0.2136,-5,0,1,-1,0.11199999999999999,-0.063,False,5
Blue,Claudia Gadelha,Jessica Andrade,3,7.6200000000000045,2.5400000000000205,-15.924200000000006,-0.16000000000000003,2.7727,0.137,0.3788,-3,-2,2,-1,-0.16000000000000003,0.137,False,3
Blue,Takanori Gomi,Dong Hyun Ma,10,-10.159999999999997,0.0,-10.583300000000001,-0.22400000000000003,-1.9167,-0.511,0.0,3,6,-1,4,-0.22400000000000003,-0.511,False,3
Red,Gokhan Saki,Henrique da Silva,5,-7.6200000000000045,-7.6200000000000045,,,,,,-2,-3,0,-3,,,False,3
Red,Teruto Ishihara,Rolando Dy,-1,-2.539999999999992,0.0,16.799999999999997,0.21400000000000002,-1.0,-0.25,0.0,2,2,0,1,0.21400000000000002,-0.25,False,3
Red,Jussier Formiga,Ulka Sasaki,5,-12.700000000000017,-10.159999999999997,-0.833400000000001,-0.08300000000000002,0.0,-0.022999999999999965,-0.3334,2,1,-1,1,-0.08300000000000002,-0.022999999999999965,False,3
Red,Keita Nakamura,Alex Morono,6,0.0,2.539999999999992,-35.47619999999999,-0.05199999999999999,2.0,0.476,0.23810000000000003,0,4,0,0,-0.05199999999999999,0.476,False,3
Red,Syuri Kondo,Chanmi Jeon,8,-2.539999999999992,-2.5400000000000205,,,,,,0,-1,0,-1,,,False,3
Red,Shinsho Anzai,Luke Jumeau,2,-10.159999999999997,-5.079999999999984,-13.0,0.17000000000000004,1.5,0.59,0.0,0,1,0,0,0.17000000000000004,0.59,False,3
Red,Daichi Abe,Hyun Gyu Lim,-7,-10.159999999999997,-15.240000000000009,,,,,,-3,-3,0,-2,,,False,3
Red,Luke Rockhold,David Branch,-3,5.0800000000000125,-2.539999999999992,10.514300000000002,0.15999999999999998,-1.5714000000000001,-0.18200000000000002,0.8571,2,0,-1,1,0.15999999999999998,-0.18200000000000002,False,5
Red,Mike Perry,Alex Reyes,-4,-2.539999999999992,-5.079999999999984,,,,,,3,1,1,0,,,False,3
Blue,Hector Lombard,Anthony Smith,10,-17.78,-12.699999999999989,-4.511099999999999,0.01100000000000001,1.1556000000000002,0.33199999999999996,-0.1778,0,4,-2,4,0.01100000000000001,0.33199999999999996,False,3
Red,Gregor Gillespie,Jason Gonzalez,3,-17.78,-7.6200000000000045,17.5,0.28,2.5,0.13,-0.5,1,-1,1,0,0.28,0.13,False,3
Red,Kamaru Usman,Sergio Moraes,-5,0.0,10.159999999999997,22.875,0.08600000000000002,3.0,0.20800000000000002,0.025000000000000022,-1,-2,3,0,0.08600000000000002,0.20800000000000002,False,3
Red,Justin Ledet,Zu Anyanwu,-8,7.6200000000000045,7.619999999999976,,,,,,2,0,2,0,,,False,3
Blue,Anthony Rocco Martin,Olivier Aubin-Mercier,-1,7.6200000000000045,7.619999999999976,-2.7143000000000015,-0.15000000000000002,-1.2856999999999998,0.07,0.28569999999999995,-1,1,1,0,-0.15000000000000002,0.07,False,3
Blue,Anthony Hamilton,Daniel Spitz,10,-5.079999999999984,-15.240000000000009,-24.25,0.124,0.125,-0.24,0.0,3,4,0,1,0.124,-0.24,False,3
Blue,Krzysztof Jotko,Uriah Hall,-5,2.539999999999992,-5.079999999999984,6.988600000000002,-0.08100000000000002,0.36360000000000003,0.069,-0.1818,1,-4,0,-2,-0.08100000000000002,0.069,False,3
Blue,Jason Saggo,Gilbert Burns,0,2.539999999999992,0.0,-0.633300000000002,0.03899999999999998,0.30000000000000004,-0.10199999999999998,-0.8333,-1,0,0,0,0.03899999999999998,-0.10199999999999998,False,3
Red,Amanda Nunes,Valentina Shevchenko,0,7.6200000000000045,7.6200000000000045,-15.75,-0.0020000000000000018,-1.75,-0.487,0.25,4,0,3,0,-0.0020000000000000018,-0.487,True,5
Blue,Neil Magny,Rafael Dos Anjos,-2,17.78,25.399999999999977,8.363599999999998,0.025000000000000022,0.36929999999999996,0.16299999999999998,-0.2784,-3,-3,0,0,0.025000000000000022,0.16299999999999998,False,3
Red,Henry Cejudo,Wilson Reis,-2,0.0,-2.539999999999992,25.6111,0.068,-2.0556,0.02200000000000002,-0.3889,-2,-1,0,1,0.068,0.02200000000000002,False,3
Red,Ilir Latifi,Tyson Pedro,9,-12.699999999999989,-15.240000000000009,-3.0,-0.199,-0.25,-0.177,-0.25,3,3,-2,1,-0.199,-0.177,False,3
Red,Jeremy Stephens,Gilbert Melendez,-4,-2.539999999999992,-5.079999999999984,-12.519999999999996,0.14400000000000002,0.4800000000000001,-0.14100000000000001,0.4,11,9,0,-1,0.14400000000000002,-0.14100000000000001,False,3
Blue,Sara McMann,Ketlen Vieira,10,-5.0800000000000125,-5.0800000000000125,-24.75,0.20899999999999996,-0.75,0.12600000000000006,0.375,3,3,1,0,0.20899999999999996,0.12600000000000006,False,3
Red,Sarah Moras,Ashlee Evans-Smith,-1,-2.539999999999992,0.0,-35.25,-0.09799999999999998,-0.5,-0.09999999999999998,0.5,-1,-1,0,0,-0.09799999999999998,-0.09999999999999998,False,3
Blue,Gavin Tucker,Rick Glenn,3,-15.240000000000009,-10.160000000000025,0.0,-0.07999999999999996,1.0,1.0,0.0,0,-1,0,0,-0.07999999999999996,1.0,False,3
Blue,Mitch Clarke,Alex White,3,-5.079999999999984,5.079999999999984,-18.799999999999997,-0.09399999999999997,-0.30000000000000004,-0.088,0.13329999999999997,0,1,0,1,-0.09399999999999997,-0.088,False,3
Blue,Luis Henrique,Arjan Bhullar,-7,2.5400000000000205,-2.539999999999992,,,,,,2,2,0,1,,,False,3
Red,Kajan Johnson,Adriano Martins,-1,2.539999999999992,7.6200000000000045,20.8333,-0.030000000000000027,1.6665999999999999,-0.05499999999999999,0.1666,-2,-1,2,-1,-0.030000000000000027,-0.05499999999999999,False,3
Red,Alexander Volkov,Stefan Struve,-1,-10.159999999999997,-10.160000000000025,60.5556,0.13699999999999996,0.16670000000000001,0.0,-1.1111,-10,-6,0,0,0.13699999999999996,0.0,False,5
Red,Siyar Bahadurzada,Rob Wilkinson,8,-10.159999999999997,-17.78,,,,,,2,2,1,0,,,False,3
Red,Marion Reneau,Talita Bernardo,10,5.079999999999984,0.0,,,,,,3,3,0,1,,,False,3
Red,Leon Edwards,Bryan Barberena,-2,0.0,5.0800000000000125,-34.7143,0.05700000000000005,0.8096000000000001,-0.049000000000000016,0.11900000000000002,1,0,2,0,0.05700000000000005,-0.049000000000000016,False,3
Red,Darren Till,Bojan Velickovic,-4,0.0,-5.079999999999984,0.75,0.16500000000000004,-0.08330000000000004,-0.017999999999999988,-0.5,0,-1,0,0,0.16500000000000004,-0.017999999999999988,False,3
Red,Mairbek Taisumov,Felipe Silva,-4,-7.6200000000000045,-10.160000000000025,14.5,0.08000000000000002,1.1667,0.285,0.0,4,1,3,0,0.08000000000000002,0.285,False,3
Red,Michel Prazeres,Mads Burnell,13,-5.0800000000000125,-5.079999999999984,,,,,,6,2,4,0,,,False,3
Red,Rustam Khabilov,Desmond Green,3,-5.0800000000000125,0.0,-31.1111,-0.07400000000000001,2.5556,-0.006000000000000005,0.1111,6,2,3,0,-0.07400000000000001,-0.006000000000000005,False,3
Blue,Francimar Barroso,Aleksandar Rakic,12,-7.6200000000000045,-7.6200000000000045,,,,,,4,3,1,0,,,False,3
Blue,Mike Santiago,Zabit Magomedsharipov,2,-7.619999999999976,-10.159999999999997,,,,,,0,0,0,0,,,False,3
Blue,Bojan Mihajlovic,Abdul-Kerim Edilov,12,-7.6200000000000045,-12.700000000000017,,,,,,0,2,0,2,,,False,3
Red,Thibault Gouti,Andrew Holbrook,-1,-2.539999999999992,5.079999999999984,-3.0,-0.32000000000000006,-0.5,-0.25,-1.25,-2,1,0,2,-0.32000000000000006,-0.25,False,3
Red,Sergio Pettis,Brandon Moreno,0,-2.5400000000000205,-2.5400000000000205,27.2083,-0.07199999999999995,-0.625,-0.050000000000000044,-0.7082999999999999,3,2,0,0,-0.07199999999999995,-0.050000000000000044,False,5
Blue,Randa Markos,Alexa Grasso,8,-2.539999999999992,-7.619999999999976,-31.6667,-0.06,0.5,0.128,-0.16670000000000001,2,2,1,-1,-0.06,0.128,False,3
Blue,Alan Jouban,Niko Price,8,0.0,-7.6200000000000045,28.6111,0.261,-0.16670000000000001,0.031,-1.0,5,2,0,0,0.261,0.031,False,3
Blue,Martin Bravo,Humberto Bandenay,1,-7.6200000000000045,-1.6599999999999966,,,,,,1,0,1,0,,,False,3
Red,Sam Alvey,Rashad Evans,-6,5.0800000000000125,0.0,0.8007999999999988,0.11699999999999999,-2.4286,-0.354,0.0909,-7,-3,0,-2,0.11699999999999999,-0.354,False,3
Red,Alejandro Perez,Andre Soukhamthath,-1,-7.6200000000000045,-7.6200000000000045,-8.799999999999997,-0.03400000000000003,0.4,0.166,0.2,3,1,0,0,-0.03400000000000003,0.166,False,3
Blue,Bradley Scott,Jack Hermansson,-1,0.0,-2.5400000000000205,3.1666000000000025,-0.07000000000000006,-0.3334,-0.312,0.5,1,2,0,0,-0.07000000000000006,-0.312,False,3
Red,Dustin Ortiz,Hector Sandoval,-3,7.6200000000000045,2.539999999999992,17.8667,-0.065,0.8332999999999999,0.13,-0.5667,3,4,-2,1,-0.065,0.13,False,3
Blue,Henry Briones,Rani Yahya,4,5.0800000000000125,5.079999999999984,23.9167,0.017000000000000015,-2.5833,-0.35,-0.9167000000000001,-7,-2,0,1,0.017000000000000015,-0.35,False,3
Red,Jose Quinonez,Diego Rivas,2,0.0,0.0,22.0,0.012999999999999956,1.5,-0.17699999999999994,1.3333,0,1,0,0,0.012999999999999956,-0.17699999999999994,False,3
Red,Joseph Morales,Roberto Sanchez,-9,0.0,7.6200000000000045,,,,,,0,0,0,0,,,False,3
Blue,Alvaro Herrera,Jordan Rinaldi,-2,5.079999999999984,5.0800000000000125,-10.0,0.14,-2.0,-0.28,-1.0,1,0,0,0,0.14,-0.28,False,3
Red,Tyron Woodley,Demian Maia,-4,-10.159999999999997,5.0800000000000125,8.64,-0.009000000000000008,-1.9,-0.15500000000000003,-0.76,-12,-3,-6,0,-0.009000000000000008,-0.15500000000000003,True,5
Red,Cris Cyborg,Tonya Evinger,-4,2.539999999999992,-5.0800000000000125,,,,,,2,0,2,0,,,True,5
Red,Robbie Lawler,Donald Cerrone,1,-5.079999999999984,2.5400000000000205,5.0024000000000015,-0.032999999999999974,0.2329,0.07200000000000001,-0.4167,-7,0,0,0,-0.032999999999999974,0.07200000000000001,False,3
Blue,Jimi Manuwa,Volkan Oezdemir,10,-2.5400000000000205,10.159999999999997,-15.875,-0.02499999999999991,0.375,0.125,0.25,4,2,0,0,-0.02499999999999991,0.125,False,3
Red,Ricardo Lamas,Jason Knight,10,-5.0800000000000125,0.0,-21.418200000000002,0.018000000000000016,-0.7091000000000001,-0.195,-1.6726999999999999,4,2,-3,0,0.018000000000000016,-0.195,False,3
Red,Aljamain Sterling,Renan Barao,-3,2.5400000000000205,2.539999999999992,-6.607100000000003,0.10899999999999999,0.7262,0.246,0.75,-4,-1,0,0,0.10899999999999999,0.246,False,3
Red,Brian Ortega,Renato Moicano,-2,-7.6200000000000045,-7.6200000000000045,-20.25,-0.08700000000000002,-0.75,-0.21699999999999997,0.9167000000000001,0,1,0,0,-0.08700000000000002,-0.21699999999999997,False,3
Blue,Andre Fili,Calvin Kattar,-2,0.0,5.0800000000000125,,,,,,4,3,1,0,,,False,3
Blue,Kailin Curran,Alexandra Albu,-1,5.0800000000000125,5.079999999999984,-5.600000000000001,-0.26000000000000006,1.6,0.5,-0.4,0,4,-1,2,-0.26000000000000006,0.5,False,3
Blue,Eric Shelton,Jarred Brooks,2,7.619999999999976,15.240000000000009,,,,,,0,1,0,1,,,False,3
Blue,Joshua Burkman,Drew Dober,9,5.0800000000000125,5.079999999999984,3.9338000000000015,0.196,1.375,0.35900000000000004,0.11030000000000001,3,6,0,2,0.196,0.35900000000000004,False,3
Red,Chris Weidman,Kelvin Gastelum,8,12.700000000000017,17.78,-19.3712,0.01200000000000001,1.5985,0.36100000000000004,0.4849,1,0,0,2,0.01200000000000001,0.36100000000000004,False,5
Blue,Dennis Bermudez,Darren Elkins,-3,-10.160000000000025,-12.700000000000017,10.677900000000001,0.134,0.7980999999999998,0.07500000000000001,-0.20189999999999997,-3,0,-4,1,0.134,0.07500000000000001,False,3
Red,Patrick Cummins,Gian Villante,5,-2.539999999999992,0.0,-5.944400000000002,0.04099999999999998,3.1667,0.168,0.1111,0,-1,1,-1,0.04099999999999998,0.168,False,3
Red,Jimmie Rivera,Thomas Almeida,3,-7.6200000000000045,-5.0800000000000125,10.833300000000001,-0.030000000000000027,0.75,0.125,0.0,-1,-1,3,0,-0.030000000000000027,0.125,False,3
Blue,Lyman Good,Elizeu Zaleski dos Santos,2,2.539999999999992,2.5400000000000205,0.6666999999999987,0.10999999999999999,-0.3333,-0.333,-1.0,-1,-1,-1,0,0.10999999999999999,-0.333,False,3
Blue,Rafael Natal,Eryk Anders,4,-2.539999999999992,2.539999999999992,,,,,,9,7,0,2,,,False,3
Blue,Ryan LaFlare,Alex Oliveira,4,5.079999999999984,-5.079999999999984,27.079300000000003,-0.11299999999999999,0.5238,0.11599999999999999,-0.2699,0,-2,1,0,-0.11299999999999999,0.11599999999999999,False,3
Blue,Damian Grabowski,Chase Sherman,10,-7.6200000000000045,-7.6200000000000045,-59.6667,-0.03699999999999998,0.0,0.0,0.0,-1,0,-1,2,-0.03699999999999998,0.0,False,3
Blue,Kyle Bochniak,Jeremy Kennedy,6,-10.159999999999997,-2.539999999999992,10.0,-0.15500000000000003,-5.5,-0.35,0.0,-1,1,-1,0,-0.15500000000000003,-0.35,False,3
Blue,Brian Kelleher,Marlon Vera,6,-5.0800000000000125,-10.160000000000025,-31.200000000000003,-0.192,-0.6,-0.298,-0.19999999999999996,-2,-2,-1,0,-0.192,-0.298,False,3
Blue,Tim Johnson,Junior Albini,6,0.0,7.6200000000000045,,,,,,3,2,1,0,,,False,3
Red,Shane Burgos,Godofredo Pepey,-4,10.159999999999997,5.0800000000000125,60.2222,0.0040000000000000036,0.2778,0.389,-0.8889,-3,-4,1,0,0.0040000000000000036,0.389,False,3
Blue,Frankie Perez,Chris Wade,-1,2.539999999999992,7.619999999999976,-3.0,0.136,-1.1665999999999999,-0.309,-0.3334,-3,0,0,-1,0.136,-0.309,False,3
Blue,Gunnar Nelson,Santiago Ponzinibbio,-2,-2.539999999999992,-2.539999999999992,-19.5972,0.22099999999999997,0.9861,0.6529999999999999,0.7778,1,0,-2,0,0.22099999999999997,0.6529999999999999,False,5
Blue,Joanne Calderwood,Cynthia Calvillo,1,5.079999999999984,2.539999999999992,36.099999999999994,0.129,0.6000000000000001,-0.65,-3.0,1,2,-2,1,0.129,-0.65,False,3
Blue,Stevie Ray,Paul Felder,-6,-2.539999999999992,0.0,1.25,0.03400000000000003,-0.041700000000000015,0.034,0.29169999999999996,0,-2,1,0,0.03400000000000003,0.034,False,3
Red,Jack Marshman,Ryan Janes,-8,-7.6200000000000045,-7.6200000000000045,-18.5,-0.08000000000000002,-0.5,-0.5,0.0,0,0,0,0,-0.08000000000000002,-0.5,False,3
Red,Khalil Rountree Jr.,Paul Craig,-2,-5.0800000000000125,0.0,-14.833300000000001,0.07800000000000007,-0.5,-0.25,-1.5,0,1,1,-1,0.07800000000000007,-0.25,False,3
Blue,James Mulheron,Justin Willis,0,-7.619999999999976,-12.700000000000017,,,,,,0,0,0,0,,,False,3
Red,Danny Roberts,Bobby Nash,3,2.539999999999992,0.0,10.0,0.030000000000000027,-1.0,-0.25,-1.6667,2,0,0,0,0.030000000000000027,-0.25,False,3
Red,Alexandre Pantoja,Neil Seery,-10,2.539999999999992,7.6200000000000045,-6.666699999999999,-0.03699999999999998,0.16669999999999996,0.04200000000000004,0.33329999999999993,-2,-3,1,-1,-0.03699999999999998,0.04200000000000004,False,3
Blue,Charlie Ward,Galore Bofando,1,0.0,2.539999999999992,,,,,,0,1,0,1,,,False,3
Red,Danny Henry,Daniel Teymur,-1,17.78,10.159999999999997,,,,,,0,0,0,0,,,False,3
Red,Brett Johns,Albert Morales,-1,-5.079999999999984,-2.539999999999992,-2.0,0.27699999999999997,10.3333,0.45299999999999996,0.0,0,-2,0,0,0.27699999999999997,0.45299999999999996,False,3
Red,Leslie Smith,Amanda Lemos,4,12.699999999999989,2.539999999999992,,,,,,3,3,1,0,,,False,3
Blue,Yoel Romero,Robert Whittaker,14,0.0,0.0,-14.75,0.14599999999999996,1.2614,0.03799999999999998,0.0,-1,-2,1,0,0.14599999999999996,0.03799999999999998,True,5
Blue,Fabricio Werdum,Alistair Overeem,2,0.0,-7.619999999999976,12.871200000000002,-0.15200000000000002,0.2273,-0.089,0.15910000000000002,2,-1,0,0,-0.15200000000000002,-0.089,False,3
Blue,Daniel Omielanczuk,Curtis Blaydes,8,-10.159999999999997,-15.23999999999998,1.4583000000000013,0.050000000000000044,-4.5,-0.43700000000000006,0.125,3,2,0,1,0.050000000000000044,-0.43700000000000006,False,3
Red,Anthony Pettis,Jim Miller,-3,5.0800000000000125,2.539999999999992,3.258700000000001,0.08900000000000002,-0.6852999999999999,-0.369,-1.1364,-11,-4,0,0,0.08900000000000002,-0.369,False,3
Red,Rob Font,Douglas Silva de Andrade,-2,2.539999999999992,7.6200000000000045,-13.5,0.193,0.16670000000000001,-0.03300000000000003,0.25,1,0,-1,0,0.193,-0.03300000000000003,False,3
Blue,Travis Browne,Aleksei Oleinik,-6,10.159999999999997,-2.539999999999992,13.3125,0.014000000000000012,-0.625,0.096,-0.875,6,6,-1,3,0.014000000000000012,0.096,False,3
Red,Chad Laprise,Brian Camozzi,4,-10.159999999999997,-17.78,37.8333,0.125,0.6667,0.095,-1.0,4,1,1,-1,0.125,0.095,False,3
Red,Thiago Santos,Gerald Meerschaert,4,2.5400000000000205,-2.5400000000000205,9.100000000000001,-0.03600000000000003,0.2,0.1,-1.0,4,4,-1,0,-0.03600000000000003,0.1,False,3
Blue,Jordan Mein,Belal Muhammad,-1,2.539999999999992,2.539999999999992,-24.25,0.118,-0.5832999999999999,-0.08299999999999996,0.0,1,1,-1,2,0.118,-0.08299999999999996,False,3
Red,Cody Stamann,Terrion Ware,-4,-5.0800000000000125,-17.78,,,,,,0,0,0,0,,,False,3
Red,Trevin Giles,James Bochnovic,-4,-10.159999999999997,-17.78,,,,,,0,0,0,0,,,False,3
Blue,Michael Johnson,Justin Gaethje,3,-2.539999999999992,7.619999999999976,,,,,,9,7,0,1,,,False,5
Blue,Dhiego Lima,Jesse Taylor,-6,5.0800000000000125,2.5400000000000205,18.0,0.118,0.5,-0.14200000000000002,1.0,1,2,0,1,0.118,-0.14200000000000002,True,4
Red,Jared Cannonier,Nick Roehrick,3,-7.6200000000000045,5.0800000000000125,,,,,,2,2,0,1,,,False,3
Red,Brad Tavares,Elias Theodorou,0,0.0,-2.539999999999992,-3.846200000000003,0.03199999999999997,-0.5898000000000001,-0.13899999999999998,0.0,4,3,-1,0,0.03199999999999997,-0.13899999999999998,False,3
Red,Jordan Johnson,Marcel Fortuna,-3,2.5400000000000205,12.699999999999989,24.0,0.07999999999999996,4.0,0.8,2.0,0,0,0,0,0.07999999999999996,0.8,False,3
Red,Angela Hill,Ashley Yoder,3,-10.159999999999997,-12.699999999999989,14.75,0.135,-1.0,-0.5,0.0,1,2,0,2,0.135,-0.5,False,3
Red,James Krause,Tom Gallicchio,1,10.159999999999997,0.0,,,,,,4,3,2,0,,,False,3
Blue,Ed Herman,CB Dollaway,3,-2.5400000000000205,2.5400000000000205,5.6873000000000005,0.062,-0.19189999999999996,0.05500000000000005,0.15480000000000005,1,1,0,-2,0.062,0.05500000000000005,False,3
Red,Tecia Torres,Juliana Lima,-8,-10.159999999999997,-12.699999999999989,37.00000000000001,-0.0040000000000000036,-1.0,-0.064,0.0,1,-1,0,0,-0.0040000000000000036,-0.064,False,3
Red,Gray Maynard,Teruto Ishihara,13,5.079999999999984,2.5400000000000205,-18.2222,-0.127,2.1667,0.419,0.5556,8,6,0,0,-0.127,0.419,False,3
Blue,Michael Chiesa,Kevin Lee,5,10.159999999999997,-5.0800000000000125,-16.933300000000003,-0.04099999999999998,-0.7332999999999998,0.065,-0.11109999999999998,-1,0,-1,0,-0.04099999999999998,0.065,False,5
Red,Tim Boetsch,Johny Hendricks,3,7.6200000000000045,12.700000000000017,-18.6316,-0.009000000000000008,-2.2105,-0.138,0.20800000000000002,-2,4,-1,1,-0.009000000000000008,-0.138,False,3
Red,Felice Herrig,Justine Kish,3,-2.539999999999992,2.539999999999992,-34.25,-0.04199999999999998,-1.0,-0.025000000000000022,0.75,1,1,0,0,-0.04199999999999998,-0.025000000000000022,False,3
